"","X","Gene_symbol",".T0.s1",".T0.s2",".T0.s3",".T96.s4",".T96.s5",".T96.s6"
"3432",3432,"Dclre1c",68.23243247,64.41508864,95.17550958,123.9380163,126.4166573,120.7726438
"3433",3433,"Dcn",19.22040351,21.99539612,30.10653875,55.89361519,32.65763646,50.7448083
"3434",3434,"Dcp1a",284.461972,283.5835,293.2959581,212.6387534,233.870816,226.321845
"3435",3435,"Dcp1b",88.41385616,113.9047299,97.11786692,100.8515231,91.65207653,100.4747204
"3436",3436,"Dcp2",957.176095,888.4568933,963.4092399,556.5059947,593.1048171,593.7142571
"3437",3437,"Dcps",225.8397413,262.3736537,249.592918,164.0356098,135.8979066,150.2046326
"3438",3438,"Dcst2",1.922040351,1.571099723,0,18.22617887,11.58819358,15.22344249
"3439",3439,"Dct",12.49326228,3.142199446,7.769429354,3.645235773,23.17638717,22.32771565
"3440",3440,"Dctd",439.1862203,428.1246745,418.5780064,505.4726939,511.987462,550.073722
"3441",3441,"Dctn1",3221.339629,3302.451617,3439.914846,2513.997605,2328.173438,2426.616733
"3442",3442,"Dctn2",1606.825734,1575.027472,1496.586329,1522.493475,1520.160304,1708.070247
"3443",3443,"Dctn3",297.9162545,290.6534487,290.3824221,298.9093334,289.7048396,279.0964457
"3444",3444,"Dctn4",838.9706134,934.8043351,765.2887913,794.6613985,795.3714687,812.931829
"3445",3445,"Dctn5",347.8893036,321.2898933,365.1631796,295.2640976,364.5013618,280.1113418
"3446",3446,"Dctn6",450.7184624,451.6911703,420.5203638,388.8251491,414.0145526,372.4668929
"3447",3447,"Dctpp1",477.6270273,468.1877174,532.2059107,394.9005421,454.0464941,421.1819089
"3448",3448,"Dcun1d1",655.4157598,659.8618836,618.6408123,648.8519676,642.6180078,622.1313498
"3449",3449,"Dcun1d2",329.6299203,371.5650845,415.6644704,346.2973984,306.5603939,304.4688498
"3450",3450,"Dcun1d3",320.0197185,342.4997396,397.2120757,578.3774093,560.4471806,562.252476
"3451",3451,"Dcun1d4",256.5923869,245.8771066,194.2357338,318.3505909,331.8437254,337.9604233
"3452",3452,"Dcun1d5",1010.993225,912.808939,838.1271915,798.3066343,779.5693866,757.1125399
"3453",3453,"Dcx",11.53224211,14.13989751,10.68296536,32.80712196,37.92499718,37.55115814
"3454",3454,"Dcxr",13.45428246,10.99769806,17.48121605,8.505550137,2.106944288,11.16385783
"3455",3455,"Dda1",789.9585844,908.0956398,923.5909144,778.8653769,725.8423072,742.9039935
"3456",3456,"Ddah1",1716.382034,1765.916089,1651.003738,650.0670462,722.6818908,765.2317092
"3457",3457,"Ddah2",599.6765896,637.8664875,630.2949563,592.9583524,529.8964884,575.4461262
"3458",3458,"Ddb1",6108.244237,5721.945191,6517.580049,5190.815741,5086.163511,5074.48083
"3459",3459,"Ddb2",9.610201757,8.641048476,0.971178669,12.15078591,8.427777152,23.34261182
"3460",3460,"Ddc",6.72714123,7.069948753,0,0,0,3.044688498
"3461",3461,"Ddhd1",528.5610966,514.5351592,566.1971642,602.6789812,549.9124592,639.3845846
"3462",3462,"Ddhd2",1182.054816,1103.697555,1101.316611,964.7724013,1002.905481,1044.328155
"3463",3463,"Ddi2",1587.60533,1546.747677,1565.540015,1718.121128,1620.240157,1674.578674
"3464",3464,"Ddias",224.8787211,162.6088213,185.4951258,189.5522602,147.4861002,141.0705671
"3465",3465,"Ddit3",229.683822,190.8886163,199.0916272,1748.498092,1691.876263,1762.87464
"3466",3466,"Ddit4",259.4754474,178.3198185,160.2444804,629.4107102,607.8534271,558.1928913
"3467",3467,"Ddn",13.45428246,10.99769806,21.36593072,40.0975935,43.1923579,54.80439297
"3468",3468,"Ddo",0,0.785549861,0,1.215078591,7.374305008,5.07448083
"3469",3469,"Ddost",2178.632738,2183.828615,2356.079452,2317.154873,2297.622746,2349.484624
"3470",3470,"Ddr1",1134.964827,1022.00037,1004.198744,721.7566831,828.0291052,813.9467252
"3471",3471,"Ddr2",1312.75356,1441.483996,1397.526105,4185.945746,4125.396916,4140.776357
"3472",3472,"Ddrgk1",1226.261744,1207.390137,1099.374254,1561.375989,1417.973506,1550.761342
"3473",3473,"Ddt",99.94609827,125.6879778,119.4549763,131.2284878,139.058323,127.8769169
"3474",3474,"Ddx1",3416.426725,3505.123482,3293.266867,3066.858364,2900.208812,3075.135383
"3475",3475,"Ddx10",1143.614009,1139.047299,1093.547182,1210.218277,1112.466584,1085.938898
"3476",3476,"Ddx11",399.7843931,410.8425775,344.7684276,273.392683,249.6728981,239.5154952
"3477",3477,"Ddx17",1066.732395,904.1678905,987.6887066,1263.681735,1405.33184,1249.33718
"3478",3478,"Ddx18",1519.372898,1587.59627,1423.747929,1117.872304,1001.852009,1135.66881
"3479",3479,"Ddx19a",1266.624592,1256.879778,1391.699033,963.5573227,960.7665953,937.7640574
"3480",3480,"Ddx19b",756.3228783,674.0017811,555.5141988,523.6988727,477.2228812,511.5076677
"3481",3481,"Ddx20",772.6602212,754.127867,842.9830849,713.2511329,676.3291165,647.5037539
"3482",3482,"Ddx21",7883.248501,8244.345796,8005.42577,5080.243589,4635.277434,5205.402436
"3483",3483,"Ddx23",3827.74336,3903.397261,4100.316341,2697.474472,2574.68592,2628.58107
"3484",3484,"Ddx24",2799.451772,2897.893439,2855.265287,2260.046179,2254.430388,2315.993051
"3485",3485,"Ddx25",678.480244,589.1623961,543.8600548,747.2733335,744.8048058,744.9337859
"3486",3486,"Ddx27",2142.113972,2302.446644,2575.565831,1360.888022,1409.545729,1573.089057
"3487",3487,"Ddx28",200.8532167,189.3175166,224.3422726,165.2506884,202.2666516,177.6068291
"3488",3488,"Ddx31",312.3315571,305.5788961,386.5291103,167.6808456,199.1062352,161.3684904
"3489",3489,"Ddx39a",1290.650096,1336.220314,1223.685123,543.1401302,563.607597,561.2375798
"3490",3490,"Ddx39b",3375.102857,3399.8598,3594.332255,1814.112336,1700.30404,1833.917372
"3491",3491,"Ddx3x",7636.266316,7803.652323,8178.295573,4814.141378,4578.389938,5112.031988
"3492",3492,"Ddx41",767.8551204,866.4614972,792.4817941,538.2798158,535.1638492,543.984345
"3493",3493,"Ddx42",2079.64766,2154.76327,2031.705776,1716.906049,1732.961677,1874.513219
"3494",3494,"Ddx46",2935.916637,2932.457633,2718.329095,967.2025585,980.7825661,1088.983586
"3495",3495,"Ddx47",557.3917019,571.0947493,575.9089508,436.2132142,477.2228812,504.4033945
"3496",3496,"Ddx49",592.9494484,599.3745443,573.9665935,556.5059947,518.3082949,552.1035143
"3497",3497,"Ddx5",11015.21325,11260.07171,10588.76103,8860.353086,8693.252132,8946.309704
"3498",3498,"Ddx50",1401.167416,1492.544737,1497.557508,1353.59755,1191.476995,1280.798962
"3499",3499,"Ddx51",399.7843931,402.2015291,371.9614303,363.3084987,329.7367811,382.6158546
"3500",3500,"Ddx52",570.8459844,591.5190457,485.5893346,379.1045204,379.2499718,347.0944888
"3501",3501,"Ddx54",1496.308414,1453.267244,1687.908527,1221.153984,1155.658942,1253.396765
"3502",3502,"Ddx55",147.0360869,122.5457784,153.4462297,130.0134092,138.0048509,129.9067093
"3503",3503,"Ddx56",579.4951659,567.167,701.1909992,527.3441085,593.1048171,526.7311102
"3504",3504,"Ddx59",118.2054816,70.69948753,115.5702616,102.0666016,134.8444344,110.6236821
"3505",3505,"Ddx6",2771.582187,2713.289221,2773.686279,1612.40929,1606.54502,1628.908347
"3506",3506,"Deaf1",366.1486869,337.0008906,332.1431049,291.6188618,313.9346989,320.7071885
"3507",3507,"Decr1",234.4889229,236.4505083,267.074134,399.7608565,322.3624761,399.8690894
"3508",3508,"Decr2",114.3614009,113.9047299,83.52136555,115.4324661,115.8819358,129.9067093
"3509",3509,"Dedd",323.8637992,307.1499958,384.586753,297.6942548,340.2715025,322.7369808
"3510",3510,"Dedd2",97.06303774,91.90933379,138.8785497,223.5744608,208.5874845,176.5919329
"3511",3511,"Def6",44.20692808,50.27519113,72.83840019,54.6785366,58.99444006,60.89376996
"3512",3512,"Def8",1025.408527,919.8788877,1075.094787,617.2599242,696.3450872,627.2058306
"3513",3513,"Defb41",6.72714123,1.571099723,0,4.860314364,5.26736072,9.134065494
"3514",3514,"Degs1",686.1684054,834.2539528,773.0582207,676.7987752,747.9652222,708.3975239
"3515",3515,"Dek",5110.705294,5417.937394,4969.52125,2126.387534,1906.784581,2008.479513
"3516",3516,"Dele1",589.1053677,556.1693019,626.4102416,548.0004446,498.2923241,511.5076677
"3517",3517,"Dennd10",179.7107729,155.5388726,213.6593072,182.2617887,172.7694316,190.8004792
"3518",3518,"Dennd11",156.6462886,185.3897673,150.5326937,216.2839892,169.6090152,164.4131789
"3519",3519,"Dennd1a",360.3825659,284.3690498,274.8435634,340.2220055,319.2020596,278.0815495
"3520",3520,"Dennd1b",665.0259616,660.6474335,798.3088661,685.3043253,694.2381429,707.3826277
"3521",3521,"Dennd2a",1886.482605,1821.690129,1899.625477,1408.276087,1360.032538,1338.648043
"3522",3522,"Dennd2b",2.883060527,7.069948753,5.827072015,0,2.106944288,1.014896166
"3523",3523,"Dennd2d",9.610201757,2.356649584,8.740608023,80.19518701,116.935408,112.6534744
"3524",3524,"Dennd3",103.790179,91.12378393,127.2244057,116.6475447,129.5770737,120.7726438
"3525",3525,"Dennd4a",1389.635174,1295.371722,1340.226564,1164.04529,1232.562408,1190.473203
"3526",3526,"Dennd4b",113.4003807,137.4712258,87.40608023,100.8515231,139.058323,83.22148562
"3527",3527,"Dennd4c",563.1578229,487.0409141,466.1657612,317.1355123,310.7742825,329.841254
"3528",3528,"Dennd5a",1697.16163,1663.009057,1835.527685,1770.369507,1657.111683,1625.863658
"3529",3529,"Dennd5b",1032.135669,782.407662,824.5306902,1009.730309,967.0874282,956.0321884
"3530",3530,"Dennd6a",311.3705369,294.581198,296.2094941,241.8006396,215.9617895,227.3367412
"3531",3531,"Dennd6b",33.63570615,43.20524238,25.2506454,63.18408673,49.51319077,73.07252396
"3532",3532,"Denr",805.3349072,724.2769722,777.914114,458.0846288,387.677749,427.2712859
"3533",3533,"Depdc1a",190.2819948,193.2452659,189.3798405,131.2284878,176.9833202,181.6664137
"3534",3534,"Depdc1b",497.808451,499.6097119,561.3412708,388.8251491,423.4958019,373.4817891
"3535",3535,"Depdc5",591.9884282,581.3068975,625.439063,500.6123795,503.5596848,502.3736022
"3536",3536,"Depdc7",61.50529124,66.77173822,44.67421878,72.90471546,84.27777152,51.75970447
"3537",3537,"Deptor",1248.365208,1156.329396,1253.791662,1157.969897,1141.963804,1050.417532
"3538",3538,"Dera",175.8666921,155.5388726,192.2933765,111.7872304,79.0104108,92.35555111
"3539",3539,"Derl1",821.6722502,903.3823406,840.0695489,1500.62206,1347.390872,1503.061222
"3540",3540,"Derl2",184.5158737,203.4574141,207.8322352,191.9824174,204.3735959,205.0090255
"3541",3541,"Derl3",1.922040351,3.142199446,1.942357338,6.075392955,28.44374789,8.119169328
"3542",3542,"Derpc",1352.155387,1274.161875,1365.477209,1038.892195,902.8256274,1049.402636
"3543",3543,"Des",9.610201757,13.35434764,16.51003738,21.87141464,43.1923579,35.52136581
"3544",3544,"Desi1",1128.237686,1013.359321,977.0057412,959.9120869,1002.905481,916.4512379
"3545",3545,"Desi2",359.4215457,401.4159792,387.500289,268.5323686,255.993731,263.8730032
"3546",3546,"Det1",174.905672,182.2475679,142.7632644,139.734038,145.3791559,116.7130591
"3547",3547,"Dexi",50.93406931,63.62953878,41.76068278,46.17298646,46.35277434,43.64053514
"3548",3548,"Dffa",229.683822,246.6626565,314.6618888,247.8760326,203.3201238,231.3963259
"3549",3549,"Dffb",10.57122193,16.49654709,7.769429354,7.290471546,8.427777152,27.40219648
"3550",3550,"Dgat1",106.6732395,81.69718559,94.20433091,125.1530949,128.5236016,94.38534344
"3551",3551,"Dgat2",100.9071184,104.4781316,99.06022426,194.4125746,187.5180416,225.3069489
"3552",3552,"Dgcr2",1208.963381,1026.713669,1178.039726,1017.020781,998.6915925,975.3152156
"3553",3553,"Dgcr6",68.23243247,99.7648324,91.29079491,99.63644446,119.0423523,149.1897364
"3554",3554,"Dgcr8",962.942216,995.2916744,953.6974532,684.0892468,703.7193922,699.2634584
"3555",3555,"Dgka",116.2834413,102.121482,98.08904559,161.6054526,160.1277659,180.6515176
"3556",3556,"Dgkd",1094.60198,1062.848963,1214.944515,1541.934732,1518.05336,1494.942053
"3557",3557,"Dgke",320.9807387,263.1592036,276.7859207,279.4680759,269.6888689,298.3794728
"3558",3558,"Dgkg",9.610201757,21.20984626,10.68296536,8.505550137,24.22985931,18.26813099
"3559",3559,"Dgkh",848.5808151,809.9019071,863.3778369,1007.300152,1055.579088,956.0321884
"3560",3560,"Dgki",1846.119757,1893.175166,1753.948677,1345.092,1289.449904,1292.977716
"3561",3561,"Dgkk",4.805100878,0.785549861,4.855893346,1.215078591,5.26736072,4.059584664
"3562",3562,"Dgkq",94.17997722,72.27058725,113.6279043,108.1419946,93.75902082,72.05762779
"3563",3563,"Dgkz",2108.478265,1905.743964,2052.100528,1530.999025,1531.748497,1386.348163
"3564",3564,"Dglucy",34.59672632,48.70409141,65.06897084,41.3126721,18.96249859,22.32771565
"3565",3565,"Dguok",99.94609827,91.90933379,121.3973337,99.63644446,73.74305008,112.6534744
"3566",3566,"Dhcr24",1164.756453,1109.196404,1075.094787,1034.031881,1087.183253,1022.000439
"3567",3567,"Dhcr7",308.4874764,318.9332437,290.3824221,368.1688131,405.5867754,322.7369808
"3568",3568,"Dhdds",700.5837081,593.8756952,717.7010366,518.8385584,608.9068992,611.9823881
"3569",3569,"Dhfr",827.4383713,844.466101,839.0983702,607.5392955,542.5381542,531.805591
"3570",3570,"Dhh",86.49181581,64.41508864,55.35718415,113.002309,139.058323,105.5492013
"3571",3571,"Dhodh",188.3599544,172.8209695,214.6304859,183.4768672,173.8229038,160.3535942
"3572",3572,"Dhps",229.683822,211.3129127,200.0628059,239.3704824,201.2131795,216.1728834
"3573",3573,"Dhrs1",129.7377237,147.6833739,159.2733018,179.8316315,135.8979066,164.4131789
"3574",3574,"Dhrs11",35.5577465,30.6364446,7.769429354,18.22617887,17.90902645,19.28302715
"3575",3575,"Dhrs13",170.1005711,144.5411745,177.7256965,106.926916,71.63610579,90.32575878
"3576",3576,"Dhrs13os",17.29836316,14.92544737,2.913536008,12.15078591,8.427777152,9.134065494
"3577",3577,"Dhrs4",225.8397413,217.5973116,187.4374832,155.5300597,143.2722116,144.1152556
"3578",3578,"Dhrs7",128.7767035,111.5480803,124.3108697,523.6988727,495.1319077,537.894968
"3579",3579,"Dhrs7b",272.9297299,241.1638075,257.3623473,251.5212683,250.7263703,221.2473642
"3580",3580,"Dhrsx",420.9268369,375.4928338,366.1343583,280.6831545,258.1006753,296.3496805
"3581",3581,"Dhtkd1",69.19345265,90.33823406,52.44364814,100.8515231,145.3791559,93.37044728
"3582",3582,"Dhx15",2310.292502,2241.959305,2328.886449,1523.708553,1551.764468,1500.016533
"3583",3583,"Dhx16",1011.954245,1037.711367,1101.316611,705.9606614,677.3825886,683.0251198
"3584",3584,"Dhx29",834.1655125,908.8811897,956.6109892,704.7455828,652.0992571,694.1889776
"3585",3585,"Dhx30",1037.90179,1098.984256,1254.762841,976.9231872,1015.547147,892.09373
"3586",3586,"Dhx32",282.5399317,263.1592036,256.3911687,343.8672413,317.0951153,301.4241613
"3587",3587,"Dhx33",443.9913212,460.3322188,517.6382307,397.3306993,343.4319189,342.020008
"3588",3588,"Dhx34",60.54427107,46.34744182,90.31961624,89.91581574,79.0104108,71.04273162
"3589",3589,"Dhx35",222.9566808,194.8163656,194.2357338,156.7451382,201.2131795,182.6813099
"3590",3590,"Dhx36",1785.575486,1688.932202,1799.594074,1870.005952,1675.020709,1643.116893
"3591",3591,"Dhx37",995.616902,895.526842,1019.737603,922.2446506,831.1895216,786.5445287
"3592",3592,"Dhx38",1734.641417,1675.577854,1919.04905,953.836694,904.9325717,1006.776997
"3593",3593,"Dhx40",529.5221168,537.3161052,571.0530575,719.3265259,682.6499493,651.5633386
"3594",3594,"Dhx57",552.586601,505.1085609,590.4766309,1065.623924,1100.87839,1104.207029
"3595",3595,"Dhx58",12.49326228,5.49884903,4.855893346,7.290471546,12.64166573,4.059584664
"3596",3596,"Dhx8",1208.002361,1182.252541,1264.474627,1176.196076,1070.327698,1172.205072
"3597",3597,"Dhx9",7917.845227,7776.943628,7882.086079,3729.076196,3627.104592,3717.564656
"3598",3598,"Diablo",531.4441572,586.8057465,536.0906254,308.6299621,415.0680247,372.4668929
"3599",3599,"Diaph1",695.7786072,695.9971772,777.914114,381.5346776,387.677749,463.8075479
"3600",3600,"Diaph3",1598.176552,1469.763791,1482.018649,1358.457865,1253.631851,1366.05024
"3601",3601,"Dicer1",2526.522042,2478.409813,2699.8767,1803.176629,1692.929735,1712.129832
"3602",3602,"Dido1",2222.839666,2033.788591,2137.564251,1413.136401,1369.513787,1246.292492
"3603",3603,"Dimt1",419.9658168,409.2714778,379.7308597,503.0425367,411.9076083,489.179952
"3604",3604,"Dio2",120.127522,141.3989751,114.599083,27.94680759,45.29930219,32.47667731
"3605",3605,"Dip2a",312.3315571,307.1499958,356.4225716,290.4037833,278.116646,346.0795926
"3606",3606,"Dip2b",1121.510545,1018.85817,1222.713945,1029.171567,1037.670062,988.5088657
"3607",3607,"Dip2c",1990.272784,2003.937697,1892.827226,1777.659979,1668.699876,1484.793091
"3608",3608,"Dipk1a",133.5818044,111.5480803,87.40608023,80.19518701,83.22429938,96.41513577
"3609",3609,"Dipk1b",210.4634185,192.4597161,212.6881286,250.3061898,229.6569274,276.0517572
"3610",3610,"Dipk2a",40.36284738,44.7763421,26.22182407,47.38806505,25.28333146,25.37240415
"3611",3611,"Diras1",253.7093264,227.02391,206.8610565,252.7363469,246.5124817,296.3496805
"3612",3612,"Diras2",96.10201757,74.62723684,85.46372289,100.8515231,72.68957794,83.22148562
"3613",3613,"Dis3",1359.843549,1381.782206,1463.566255,1054.688217,1000.798537,984.4492811
"3614",3614,"Dis3l",649.6496388,637.0809376,684.6809618,543.1401302,484.5971862,549.0588258
"3615",3615,"Dis3l2",274.8517702,329.9309418,337.9701769,257.5966613,242.2985931,248.6495607
"3616",3616,"Disc1",71.115493,66.77173822,86.43490156,154.3149811,134.8444344,105.5492013
"3617",3617,"Disp1",539.1323186,494.8964127,537.0618041,654.9273606,587.8374564,554.1333067
"3618",3618,"Disp2",3746.056645,3626.88371,3813.818634,4667.116868,4189.658717,4170.208346
"3619",3619,"Disp3",129.7377237,120.9746787,154.4174084,270.9625258,287.5978953,262.858107
"3620",3620,"Dixdc1",308.4874764,329.9309418,346.7107849,77.76502983,68.47568936,77.13210862
"3621",3621,"Dkc1",997.5389424,1133.54845,1074.123608,661.0027535,526.736072,669.8314696
"3622",3622,"Dkk1",1985.467683,2018.863144,1834.556506,1003.654916,1133.536027,1056.506909
"3623",3623,"Dkk2",0,1.571099723,2.913536008,7.290471546,0,0
"3624",3624,"Dkk3",2654.337725,2611.167739,2603.730012,3114.246429,2890.727563,3178.654792
"3625",3625,"Dlat",848.5808151,880.6013947,950.7839172,739.9828619,773.2485537,781.4700479
"3626",3626,"Dlc1",972.5524178,923.0210872,973.1210266,391.2553063,393.9985819,384.6456469
"3627",3627,"Dld",1436.725163,1381.782206,1387.814318,1537.074418,1473.807529,1538.582588
"3628",3628,"Dlec1",569.8849642,661.4329833,596.3037029,713.2511329,930.2159032,756.0976437
"3629",3629,"Dleu2",16.33734299,33.77864404,19.42357338,14.58094309,21.06944288,22.32771565
"3630",3630,"Dlg1",989.850781,901.8112409,983.8039919,721.7566831,606.7999549,658.6676118
"3631",3631,"Dlg2",410.355615,354.2829875,386.5291103,1027.956488,1151.445053,1057.521805
"3632",3632,"Dlg3",305.6044159,288.2967991,266.1029554,330.5013768,379.2499718,353.1838658
"3633",3633,"Dlg4",917.7742678,922.2355373,943.0144878,1233.30477,1152.498526,1150.892252
"3634",3634,"Dlg5",1465.555768,1465.050492,1617.012484,1188.346862,1150.391581,1196.56258
"3635",3635,"Dlgap1",5.766121054,9.426598337,6.798250685,13.3658645,9.481249296,8.119169328
"3636",3636,"Dlgap2",3.844080703,3.142199446,6.798250685,9.720628728,9.481249296,7.104273162
"3637",3637,"Dlgap3",528.5610966,489.3975637,468.1081186,272.1776044,303.3999775,292.2900958
"3638",3638,"Dlgap4",1077.303617,1093.485407,1052.757677,1302.56425,1340.016567,1236.14353
"3639",3639,"Dlgap5",770.7381809,774.5521634,725.4704659,567.441702,666.8478672,656.6378194
"3640",3640,"Dlk1",12.49326228,18.06764681,19.42357338,4.860314364,15.80208216,14.20854632
"3641",3641,"Dlk2",19.22040351,10.99769806,9.711786692,1.215078591,9.481249296,3.044688498
"3642",3642,"Dll1",53.81712984,51.06074099,29.13536008,81.4102656,104.2937423,107.5789936
"3643",3643,"Dll3",4.805100878,3.927749307,4.855893346,1.215078591,0,1.014896166
"3644",3644,"Dll4",0,3.142199446,0,4.860314364,9.481249296,7.104273162
"3645",3645,"Dlst",2412.160641,2176.758666,2275.471622,1341.446765,1198.8513,1328.499081
"3646",3646,"Dlx1",79.76467458,58.13068975,84.49254422,71.68963687,80.06388294,48.71501597
"3647",3647,"Dlx1as",2.883060527,1.571099723,2.913536008,2.430157182,4.213888576,6.089376996
"3648",3648,"Dlx2",79.76467458,82.48273545,65.06897084,49.81822223,72.68957794,78.14700479
