"","gene"
"7917","FUN_059853_hypothetical_protein"
"7918","FUN_008577_PDXDC1"
"7919","FUN_017535_GMPR2_2"
"7920","FUN_028311_AGAP1_6"
"7921","FUN_016856_CCL11"
"7922","FUN_047634_GPC6_6"
"7923","FUN_020373_APPBP2"
"7924","FUN_013047_DTX4_2"
"7925","FUN_048425_NLGN4X_5"
"7926","FUN_058488_hypothetical_protein"
"7927","FUN_019257_FBXO38_2"
"7928","FUN_054095_hypothetical_protein"
"7929","FUN_039368_hypothetical_protein"
"7930","FUN_033358_hypothetical_protein"
"7931","FUN_009943_TCERG1_1"
"7932","FUN_022360_TMPRSS9"
"7933","FUN_055098_USP24_2"
"7934","FUN_018344_EBNA1BP2_2"
"7935","FUN_055873_hypothetical_protein"
"7936","FUN_049734_PLD2_1"
"7937","FUN_048920_MFAP4_8"
"7938","FUN_009707_HIC2_1"
"7939","FUN_031094_ADSS1_1"
"7940","FUN_052148_hypothetical_protein"
"7941","FUN_045329_SV2A_2"
"7942","FUN_004055_SRGAP2_1"
"7943","FUN_052166_HOMER2_2"
"7944","FUN_028824_SPHK1_1"
"7945","FUN_033605_hypothetical_protein"
"7946","FUN_028550_TAB1_3"
"7947","FUN_014605_ITFG3"
"7948","FUN_033065_KCNIP1_2"
"7949","FUN_027216_AFAP1L2_2"
"7950","FUN_058120_hypothetical_protein"
"7951","FUN_058269_hypothetical_protein"
"7952","FUN_012789_hypothetical_protein"
"7953","FUN_016458_hypothetical_protein"
"7954","FUN_028609_ZEB2_3"
"7955","FUN_026471_hypothetical_protein"
"7956","FUN_011419_KLHDC3_1"
"7957","FUN_015278_col6a6_5"
"7958","FUN_026397_IKZF5_2"
"7959","FUN_022384_hypothetical_protein"
"7960","FUN_027224_ATRNL1_1"
"7961","FUN_040786_TAF3"
"7962","FUN_033399_OTUD7A_2"
"7963","FUN_046903_hypothetical_protein"
"7964","FUN_051018_MFSD13B_2"
"7965","FUN_012631_VWC2"
"7966","FUN_055393_hypothetical_protein"
"7967","FUN_051792_AXIN1_2"
"7968","FUN_037124_NOL4L_1"
"7969","FUN_048871_NLRP12_175"
"7970","FUN_059002_hypothetical_protein"
"7971","FUN_016222_LEPREL2"
"7972","FUN_024521_ALDH7A1"
"7973","FUN_049877_FKBP15_1"
"7974","FUN_010062_YIF1A"
"7975","FUN_025649_hypothetical_protein"
"7976","FUN_026351_KCNMA1_5"
"7977","FUN_013580_ARHGAP10_3"
"7978","FUN_011414_hypothetical_protein"
"7979","FUN_008215_st8sia6_2"
"7980","FUN_000968_hypothetical_protein"
"7981","FUN_046224_hypothetical_protein"
"7982","FUN_030243_hypothetical_protein"
"7983","FUN_002404_ARID3A_1"
"7984","FUN_038349_hypothetical_protein"
"7985","FUN_059620_hypothetical_protein"
"7986","FUN_000309_hypothetical_protein"
"7987","FUN_036987_TKTL2"
"7988","FUN_018335_hypothetical_protein"
"7989","FUN_014306_RAMP2_2"
"7990","FUN_025394_PARP14_4"
"7991","FUN_017431_hypothetical_protein"
"7992","FUN_002939_SPINK1"
"7993","FUN_032773_VWA5A_4"
"7994","FUN_035330_hypothetical_protein"
"7995","FUN_023827_IGFBP5_3"
"7996","FUN_003994_ACAP3_1"
"7997","FUN_000578_hypothetical_protein"
"7998","FUN_009647_hypothetical_protein"
"7999","FUN_056083_FABP7_4"
"8000","FUN_025899_E2F6_3"
"8001","FUN_027572_hypothetical_protein"
"8002","FUN_029952_hypothetical_protein"
"8003","FUN_051019_hypothetical_protein"
"8004","FUN_014161_hypothetical_protein"
"8005","FUN_002076_PTGS1"
"8006","FUN_057352_EWSR1_3"
"8007","FUN_014942_hypothetical_protein"
"8008","FUN_033181_OSBPL5_2"
"8009","FUN_060317_KLHL40B"
"8010","FUN_039129_hypothetical_protein"
"8011","FUN_018562_BRINP3_1"
"8012","FUN_026252_KCNH6_5"
"8013","FUN_039569_RGS7BPB"
"8014","FUN_013285_hypothetical_protein"
"8015","FUN_058235_MR1_86"
"8016","FUN_050897_hypothetical_protein"
"8017","FUN_019610_hypothetical_protein"
"8018","FUN_043294_hypothetical_protein"
"8019","FUN_046060_hypothetical_protein"
"8020","FUN_017974_hypothetical_protein"
"8021","FUN_059931_hypothetical_protein"
"8022","FUN_023035_DIAPH3_4"
"8023","FUN_004476_hypothetical_protein"
"8024","FUN_033622_hypothetical_protein"
"8025","FUN_052133_SEMA6D_2"
"8026","FUN_029467_THSD7AA_1"
"8027","FUN_054479_hypothetical_protein"
"8028","FUN_022810_ELTD1"
"8029","FUN_030346_hypothetical_protein"
"8030","FUN_050216_RASA4"
"8031","FUN_022690_C2CD4C_1"
"8032","FUN_005801_hypothetical_protein"
"8033","FUN_051927_PDAP1_2"
"8034","FUN_012845_hypothetical_protein"
"8035","FUN_026550_MPP7_3"
"8036","FUN_023884_ADAMTS6_6"
"8037","FUN_027759_ARID5B_3"
"8038","FUN_037763_SPRYD3_4"
"8039","FUN_001240_LMO7_1"
"8040","FUN_033965_hypothetical_protein"
"8041","FUN_017901_hypothetical_protein"
"8042","FUN_000412_CNOT11_1"
"8043","FUN_021973_BCO1_3"
"8044","FUN_056260_hypothetical_protein"
"8045","FUN_059339_hypothetical_protein"
"8046","FUN_000252_ERBB4_9"
"8047","FUN_021316_hypothetical_protein"
"8048","FUN_006580_WASF1_1"
"8049","FUN_041032_hypothetical_protein"
"8050","FUN_058119_hypothetical_protein"
"8051","FUN_000372_PDE1A"
"8052","FUN_018506_FUBP1"
"8053","FUN_030757_hypothetical_protein"
"8054","FUN_036865_hypothetical_protein"
"8055","FUN_023860_SMC5"
"8056","FUN_009072_hypothetical_protein"
"8057","FUN_041982_hypothetical_protein"
"8058","FUN_043078_hypothetical_protein"
"8059","FUN_038713_NEDD4L_1"
"8060","FUN_013877_hypothetical_protein"
"8061","FUN_046478_hypothetical_protein"
"8062","FUN_002878_hypothetical_protein"
"8063","FUN_033072_MORC3_3"
"8064","FUN_002305_KANK1"
"8065","FUN_051483_CTNNAL1_2"
"8066","FUN_021234_hypothetical_protein"
"8067","FUN_024145_NFKBIL1"
"8068","FUN_057773_hypothetical_protein"
"8069","FUN_048786_hypothetical_protein"
"8070","FUN_050245_UPK2"
"8071","FUN_047335_hypothetical_protein"
"8072","FUN_047542_hypothetical_protein"
"8073","FUN_029733_hypothetical_protein"
"8074","FUN_053547_PATL1"
"8075","FUN_000018_hypothetical_protein"
"8076","FUN_054808_hypothetical_protein"
"8077","FUN_043683_CDH10_9"
"8078","FUN_054837_YY1_2"
"8079","FUN_060156_hypothetical_protein"
"8080","FUN_049936_hypothetical_protein"
"8081","FUN_004903_OLFML3A_1"
"8082","FUN_054967_SIX4_2"
"8083","FUN_001272_FMNL2"
"8084","FUN_012520_hypothetical_protein"
"8085","FUN_039583_hypothetical_protein"
"8086","FUN_006482_hypothetical_protein"
"8087","FUN_016390_hypothetical_protein"
"8088","FUN_025407_NLRP12_66"
"8089","FUN_020344_SUPT5H_3"
"8090","FUN_002686_hypothetical_protein"
"8091","FUN_003581_hypothetical_protein"
"8092","FUN_006294_RPS6KC1_1"
"8093","FUN_015900_PTK2_1"
"8094","FUN_006408_hypothetical_protein"
"8095","FUN_019934_RHBDD1"
"8096","FUN_058160_hypothetical_protein"
"8097","FUN_037008_DPM1"
"8098","FUN_054674_hypothetical_protein"
"8099","FUN_048581_hypothetical_protein"
"8100","FUN_019957_hypothetical_protein"
"8101","FUN_006402_MAP3K5_1"
"8102","FUN_032638_GMPR2_5"
"8103","FUN_021257_hypothetical_protein"
"8104","FUN_039634_EBF1_2"
"8105","FUN_042655_hypothetical_protein"
"8106","FUN_001216_EPSTI1"
"8107","FUN_037679_FBXL5_1"
"8108","FUN_014676_ARHGEF4_1"
"8109","FUN_009690_HAPLN3_2"
"8110","FUN_007525_HMOX2"
"8111","FUN_059062_hypothetical_protein"
"8112","FUN_043920_SH2D1B"
"8113","FUN_055291_CBR4_1"
"8114","FUN_014214_KLHL14_1"
"8115","FUN_047901_MRPL16"
"8116","FUN_006581_WASF1_2"
"8117","FUN_018987_TRAV21_7"
"8118","FUN_040590_hypothetical_protein"
"8119","FUN_039838_VSIG1"
"8120","FUN_045987_hypothetical_protein"
"8121","FUN_024438_dcp2"
"8122","FUN_040284_BEST3"
"8123","FUN_031952_hypothetical_protein"
"8124","FUN_025377_EFNB3_4"
"8125","FUN_008856_hypothetical_protein"
"8126","FUN_005426_CCL13"
"8127","FUN_024808_hypothetical_protein"
"8128","FUN_002533_YPEL1_1"
"8129","FUN_031208_DTD2_1"
"8130","FUN_055784_ZBTB25"
"8131","FUN_051659_hypothetical_protein"
"8132","FUN_006141_TFAP2B_1"
"8133","FUN_021992_TEAD1_4"
"8134","FUN_031725_CDC5L_1"
"8135","FUN_006151_hypothetical_protein"
"8136","FUN_006213_hypothetical_protein"
"8137","FUN_020775_LHX1_1"
"8138","FUN_018838_hypothetical_protein"
"8139","FUN_032900_IREB2_3"
"8140","FUN_034393_hypothetical_protein"
"8141","FUN_009771_CHRM1_1"
"8142","FUN_034970_hypothetical_protein"
"8143","FUN_008007_HOXB4A"
"8144","FUN_013419_CASP6_6"
"8145","FUN_047334_FAM83G_2"
"8146","FUN_041276_hypothetical_protein"
"8147","FUN_004159_hypothetical_protein"
"8148","FUN_052281_NLRP12_240"
"8149","FUN_042123_MRPL37"
"8150","FUN_011588_hypothetical_protein"
"8151","FUN_026645_MAP2K6"
"8152","FUN_046883_MYO1F"
"8153","FUN_028565_CYTH2_6"
"8154","FUN_051837_hypothetical_protein"
"8155","FUN_016429_GTPBP10"
"8156","FUN_058142_hypothetical_protein"
"8157","FUN_027329_CHMP2A"
"8158","FUN_041696_hypothetical_protein"
"8159","FUN_059777_SPTBN2_4"
"8160","FUN_013235_HKDC1_1"
"8161","FUN_057980_MR1_79"
"8162","FUN_043455_hypothetical_protein"
"8163","FUN_031465_hypothetical_protein"
"8164","FUN_026863_LDB3_3"
"8165","FUN_047532_hypothetical_protein"
"8166","FUN_008442_hypothetical_protein"
"8167","FUN_042172_hypothetical_protein"
"8168","FUN_020783_SOSTDC1_1"
"8169","FUN_059040_CUZD1_9"
"8170","FUN_021243_hypothetical_protein"
"8171","FUN_014365_hypothetical_protein"
"8172","FUN_014391_hypothetical_protein"
"8173","FUN_014008_hypothetical_protein"
"8174","FUN_045142_hypothetical_protein"
"8175","FUN_000670_hypothetical_protein"
"8176","FUN_030091_hypothetical_protein"
"8177","FUN_031936_hypothetical_protein"
"8178","FUN_009562_hypothetical_protein"
"8179","FUN_015446_hypothetical_protein"
"8180","FUN_019898_hypothetical_protein"
"8181","FUN_041279_hypothetical_protein"
"8182","FUN_027415_hypothetical_protein"
"8183","FUN_059063_hypothetical_protein"
"8184","FUN_052182_hypothetical_protein"
"8185","FUN_015023_PARD3_4"
"8186","FUN_009748_ccdc88b_2"
"8187","FUN_029594_NPR1_4"
"8188","FUN_018134_GPS2_1"
"8189","FUN_056165_CREB3"
"8190","FUN_000563_IL1R1_1"
"8191","FUN_008067_hypothetical_protein"
"8192","FUN_018155_hypothetical_protein"
"8193","FUN_054966_SIX1B"
"8194","FUN_030153_MIEF1"
"8195","FUN_003170_MXI1_2"
"8196","FUN_016107_hypothetical_protein"
"8197","FUN_017612_HTR2C_1"
"8198","FUN_006415_hypothetical_protein"
"8199","FUN_030800_KLHL28"
"8200","FUN_042441_hypothetical_protein"
"8201","FUN_009756_TRPT1"
"8202","FUN_037399_hypothetical_protein"
"8203","FUN_022180_hypothetical_protein"
"8204","FUN_039600_NSG2"
"8205","FUN_035110_GNAI2_4"
"8206","FUN_048150_SORCS1_2"
"8207","FUN_023935_hypothetical_protein"
"8208","FUN_017024_hypothetical_protein"
"8209","FUN_023249_hypothetical_protein"
"8210","FUN_022176_hypothetical_protein"
"8211","FUN_026710_FMN2_4"
"8212","FUN_044333_SOCS6_2"
"8213","FUN_052219_hypothetical_protein"
"8214","FUN_025630_FCHSD2_1"
"8215","FUN_017573_TRIM7_47"
"8216","FUN_035944_JAK1_3"
"8217","FUN_024023_BNIP3L"
"8218","FUN_001063_CLASP1_2"
"8219","FUN_015273_hypothetical_protein"
"8220","FUN_050918_hypothetical_protein"
"8221","FUN_060146_hypothetical_protein"
"8222","FUN_036575_MTFR2"
"8223","FUN_000855_hypothetical_protein"
"8224","FUN_043053_hypothetical_protein"
"8225","FUN_016234_hypothetical_protein"
"8226","FUN_047061_hypothetical_protein"
"8227","FUN_057255_hypothetical_protein"
"8228","FUN_058410_hypothetical_protein"
"8229","FUN_050667_hypothetical_protein"
"8230","FUN_057795_MR1_1"
"8231","FUN_021446_TPM1"
"8232","FUN_006624_cmklr1_3"
"8233","FUN_036671_TAC3"
"8234","FUN_053993_ADGRL3_3"
"8235","FUN_059293_hypothetical_protein"
"8236","FUN_029915_glob1"
"8237","FUN_026545_MPP7_1"
"8238","FUN_008444_hypothetical_protein"
"8239","FUN_045090_ZDHHC11"
"8240","FUN_034710_hypothetical_protein"
"8241","FUN_012293_YIPF3"
"8242","FUN_040575_hypothetical_protein"
"8243","FUN_003601_PPT2_1"
"8244","FUN_000667_PARP9"
"8245","FUN_048937_hypothetical_protein"
"8246","FUN_003249_ATP6AP2_10"
"8247","FUN_011853_hypothetical_protein"
"8248","FUN_013425_LEF1_3"
"8249","FUN_022940_DDA1"
"8250","FUN_055238_EXOC1"
"8251","FUN_006484_AMICA1_14"
"8252","FUN_015848_TMOD4"
"8253","FUN_060060_hypothetical_protein"
"8254","FUN_019788_SIDT2_1"
"8255","FUN_030836_hypothetical_protein"
"8256","FUN_000813_hypothetical_protein"
"8257","FUN_033409_BNIP2"
"8258","FUN_037691_hypothetical_protein"
"8259","FUN_031253_hypothetical_protein"
"8260","FUN_012985_hypothetical_protein"
"8261","FUN_000596_STK17B_1"
"8262","FUN_040445_hypothetical_protein"
"8263","FUN_049342_PIK3IP1_2"
"8264","FUN_007119_hypothetical_protein"
"8265","FUN_048505_hypothetical_protein"
"8266","FUN_018158_hypothetical_protein"
"8267","FUN_011596_JAG2_2"
"8268","FUN_012122_SIPA1L2_3"
"8269","FUN_007754_ILF3"
"8270","FUN_035779_TGFBR3_1"
"8271","FUN_054293_hypothetical_protein"
"8272","FUN_047420_NRP2_9"
"8273","FUN_026231_hypothetical_protein"
"8274","FUN_027938_hypothetical_protein"
"8275","FUN_021445_hypothetical_protein"
"8276","FUN_047582_hypothetical_protein"
"8277","FUN_056575_PEBP4_2"
"8278","FUN_005870_hypothetical_protein"
"8279","FUN_039591_hypothetical_protein"
"8280","FUN_039479_CCDC74B"
"8281","FUN_052329_hypothetical_protein"
"8282","FUN_056220_hypothetical_protein"
"8283","FUN_039590_hypothetical_protein"
"8284","FUN_060259_SENP1"
"8285","FUN_010080_ZDHHC2_2"
"8286","FUN_013493_hypothetical_protein"
"8287","FUN_054996_RNF19A_2"
"8288","FUN_009516_TCF12_2"
"8289","FUN_013982_hypothetical_protein"
"8290","FUN_060099_SETDB1B_2"
"8291","FUN_039113_FOXI1_2"
"8292","FUN_029282_hypothetical_protein"
"8293","FUN_012275_hypothetical_protein"
"8294","FUN_037177_TM9SF4_1"
"8295","FUN_058343_hypothetical_protein"
"8296","FUN_051453_CDK6_1"
"8297","FUN_007933_FAM20C_3"
"8298","FUN_016560_hypothetical_protein"
"8299","FUN_004413_hypothetical_protein"
"8300","FUN_030022_hypothetical_protein"
"8301","FUN_005529_hypothetical_protein"
"8302","FUN_041801_hypothetical_protein"
"8303","FUN_013273_hypothetical_protein"
"8304","FUN_036763_hypothetical_protein"
"8305","FUN_031226_hypothetical_protein"
"8306","FUN_003867_hypothetical_protein"
"8307","FUN_031772_BMP4"
"8308","FUN_038165_SHROOM3_1"
"8309","FUN_039128_CLCN5_3"
"8310","FUN_041274_CRACR2A"
"8311","FUN_019480_LIMCH1_1"
"8312","FUN_025317_SLC9A6_5"
"8313","FUN_049084_SAT1_2"
"8314","FUN_060384_hypothetical_protein"
"8315","FUN_019483_hypothetical_protein"
"8316","FUN_058391_hypothetical_protein"
"8317","FUN_058089_hypothetical_protein"
"8318","FUN_031068_hypothetical_protein"
"8319","FUN_037484_MDP1"
"8320","FUN_026212_hypothetical_protein"
"8321","FUN_007422_EPHA10_3"
"8322","FUN_037222_TCEA2_2"
"8323","FUN_052945_PLCG2"
"8324","FUN_053301_hypothetical_protein"
"8325","FUN_052248_hypothetical_protein"
"8326","FUN_024997_SUPT20H"
"8327","FUN_014010_hypothetical_protein"
"8328","FUN_053843_hypothetical_protein"
"8329","FUN_036923_EIF4G3_3"
"8330","FUN_001961_IL1RAPL1A_1"
"8331","FUN_058698_VWA5A_7"
"8332","FUN_039612_hypothetical_protein"
"8333","FUN_023178_hypothetical_protein"
"8334","FUN_035627_RFT1"
"8335","FUN_016869_hypothetical_protein"
"8336","FUN_044268_TRIM11_1"
"8337","FUN_041145_hypothetical_protein"
"8338","FUN_015658_hypothetical_protein"
"8339","FUN_035824_INPP5D"
"8340","FUN_013363_DOK7_2"
"8341","FUN_049176_FAM78A_2"
"8342","FUN_013244_PIK3AP1"
"8343","FUN_007973_ANKS4B"
"8344","FUN_037922_ERBB4_10"
"8345","FUN_038508_hypothetical_protein"
"8346","FUN_034308_PSMB7_1"
"8347","FUN_037006_hypothetical_protein"
"8348","FUN_054499_NDST3_1"
"8349","FUN_032008_BABAM2"
"8350","FUN_025531_Igsf5"
"8351","FUN_017899_MUS81"
"8352","FUN_049081_hypothetical_protein"
"8353","FUN_027342_RGS9_2"
"8354","FUN_003405_hypothetical_protein"
"8355","FUN_005855_CREB3L1_1"
"8356","FUN_026108_BTBD16_1"
"8357","FUN_017636_hypothetical_protein"
"8358","FUN_040516_MSGN1"
"8359","FUN_038099_ACSL6_3"
"8360","FUN_038101_IRF1_1"
"8361","FUN_045947_RPL13A_2"
"8362","FUN_055583_TCP10"
"8363","FUN_012446_hypothetical_protein"
"8364","FUN_056537_hypothetical_protein"
"8365","FUN_013002_hypothetical_protein"
"8366","FUN_029717_hypothetical_protein"
"8367","FUN_052727_BARX2"
"8368","FUN_043009_ATP1A1_4"
"8369","FUN_043332_MLF1"
"8370","FUN_034740_hypothetical_protein"
"8371","FUN_055502_HSDL1"
"8372","FUN_032640_hypothetical_protein"
"8373","FUN_059047_hypothetical_protein"
"8374","FUN_011420_KLHDC3_2"
"8375","FUN_034206_hypothetical_protein"
"8376","FUN_046836_hypothetical_protein"
"8377","FUN_016345_hypothetical_protein"
"8378","FUN_037345_DDX23_3"
"8379","FUN_046721_PTPN18"
"8380","FUN_027682_hypothetical_protein"
"8381","FUN_051197_hypothetical_protein"
"8382","FUN_055935_GTF2A1_1"
"8383","FUN_014205_hypothetical_protein"
"8384","FUN_042156_hypothetical_protein"
"8385","FUN_000127_MFSD6_1"
"8386","FUN_004242_LIMA1_2"
"8387","FUN_033023_PCDHGA12_5"
"8388","FUN_022383_hypothetical_protein"
"8389","FUN_016854_hypothetical_protein"
"8390","FUN_036073_hypothetical_protein"
"8391","FUN_048306_TM9SF2_4"
"8392","FUN_010649_N4BP1"
"8393","FUN_041297_STAB2_1"
"8394","FUN_036723_STAT6_3"
"8395","FUN_025173_CNNM4_5"
"8396","FUN_028771_col5a2"
"8397","FUN_021842_EML6_1"
"8398","FUN_023900_hypothetical_protein"
"8399","FUN_022496_KDM4B_1"
"8400","FUN_023917_hypothetical_protein"
"8401","FUN_045470_RPP25L"
"8402","FUN_008447_hypothetical_protein"
"8403","FUN_046783_SRPK3_2"
"8404","FUN_047963_TMEM39A_1"
"8405","FUN_043921_PLCXD2"
"8406","FUN_033353_ANO5"
"8407","FUN_048487_LMO7_3"
"8408","FUN_050691_hypothetical_protein"
"8409","FUN_029719_hypothetical_protein"
"8410","FUN_019043_RASAL2_1"
"8411","FUN_050394_hypothetical_protein"
"8412","FUN_014021_hypothetical_protein"
"8413","FUN_001603_BCS1L"
"8414","FUN_049167_ZBTB20"
"8415","FUN_020360_ZC3H4"
"8416","FUN_027395_UBALD1_2"
"8417","FUN_029799_NLRP12_116"
"8418","FUN_047964_TMEM39A_2"
"8419","FUN_060383_hypothetical_protein"
"8420","FUN_041954_ARHGEF28"
"8421","FUN_053887_hypothetical_protein"
"8422","FUN_036298_NCOA3_2"
"8423","FUN_006919_hypothetical_protein"
"8424","FUN_018007_hypothetical_protein"
"8425","FUN_030753_ECT2L_1"
"8426","FUN_006162_hypothetical_protein"
"8427","FUN_003128_hypothetical_protein"
"8428","FUN_039576_EIF4EBP1"
"8429","FUN_034410_hypothetical_protein"
"8430","FUN_054638_RNF38_1"
"8431","FUN_036219_hypothetical_protein"
"8432","FUN_000956_hypothetical_protein"
"8433","FUN_043615_TESK2_4"
"8434","FUN_021882_TRIP4"
"8435","FUN_054575_CLEC17A_7"
"8436","FUN_020472_PITPNM3_3"
"8437","FUN_037373_UCKL1_3"
"8438","FUN_002021_hypothetical_protein"
"8439","FUN_010844_KCNG4_2"
"8440","FUN_005020_GPM6A_1"
"8441","FUN_016336_hypothetical_protein"
"8442","FUN_005563_GALNT8"
"8443","FUN_038475_hypothetical_protein"
"8444","FUN_012282_DNPH1_2"
"8445","FUN_000445_LRCH1_3"
"8446","FUN_015024_PARD3_5"
"8447","FUN_014358_hypothetical_protein"
"8448","FUN_000111_hypothetical_protein"
"8449","FUN_038338_HLA-DPB1_2"
"8450","FUN_008312_ARHGAP23_1"
"8451","FUN_020886_hypothetical_protein"
"8452","FUN_057990_UBE3B_1"
"8453","FUN_057437_hypothetical_protein"
"8454","FUN_030928_hypothetical_protein"
"8455","FUN_016128_ASH1L"
"8456","FUN_000251_ERBB4_8"
"8457","FUN_037632_hypothetical_protein"
"8458","FUN_049910_hypothetical_protein"
"8459","FUN_056899_hypothetical_protein"
"8460","FUN_009249_hypothetical_protein"
"8461","FUN_004359_MFSD4A"
"8462","FUN_033400_hypothetical_protein"
"8463","FUN_048495_KLF5_3"
"8464","FUN_052192_USP8"
"8465","FUN_059837_NLRP12_354"
"8466","FUN_023904_PTBP3_1"
"8467","FUN_017981_MTM1_2"
"8468","FUN_016868_hypothetical_protein"
"8469","FUN_031121_ZFYVE19"
"8470","FUN_043561_hypothetical_protein"
"8471","FUN_039741_hypothetical_protein"
"8472","FUN_012630_PCBP3_2"
"8473","FUN_050702_KRT13_4"
"8474","FUN_047591_hypothetical_protein"
"8475","FUN_008241_hypothetical_protein"
"8476","FUN_002186_ADAMTSL2_2"
"8477","FUN_039343_BUD13_2"
"8478","FUN_013075_hypothetical_protein"
"8479","FUN_026923_myo15b_2"
"8480","FUN_041071_AHCYL2_1"
"8481","FUN_008466_hypothetical_protein"
"8482","FUN_025259_hypothetical_protein"
"8483","FUN_013870_hypothetical_protein"
"8484","FUN_047630_GPC6_4"
"8485","FUN_047690_hypothetical_protein"
"8486","FUN_031663_STX11"
"8487","FUN_020712_hypothetical_protein"
"8488","FUN_023883_ADAMTS6_5"
"8489","FUN_005140_hypothetical_protein"
"8490","FUN_049093_hypothetical_protein"
"8491","FUN_008210_ST8SIA6_1"
"8492","FUN_009794_hypothetical_protein"
"8493","FUN_020907_hypothetical_protein"
"8494","FUN_036444_CDH26_2"
"8495","FUN_049611_P2RX5_3"
"8496","FUN_006635_SSH1"
"8497","FUN_059218_hypothetical_protein"
"8498","FUN_027974_NLRP12_90"
"8499","FUN_050253_hypothetical_protein"
"8500","FUN_048633_hypothetical_protein"
"8501","FUN_031665_FBXO30"
"8502","FUN_006781_hypothetical_protein"
"8503","FUN_054467_hypothetical_protein"
"8504","FUN_011865_MICU1_3"
"8505","FUN_057083_hypothetical_protein"
"8506","FUN_030976_STRN3"
"8507","FUN_053850_hypothetical_protein"
"8508","FUN_049129_hypothetical_protein"
"8509","FUN_043544_RREB1_4"
"8510","FUN_043093_CAVIN4A"
"8511","FUN_030661_hypothetical_protein"
"8512","FUN_011717_hypothetical_protein"
"8513","FUN_004719_hypothetical_protein"
"8514","FUN_012886_hypothetical_protein"
"8515","FUN_038817_hypothetical_protein"
"8516","FUN_053579_BDH2"
"8517","FUN_020904_hypothetical_protein"
"8518","FUN_033028_PCDHGA12_6"
"8519","FUN_033704_hypothetical_protein"
"8520","FUN_026100_hypothetical_protein"
"8521","FUN_018796_hypothetical_protein"
"8522","FUN_056655_PCSK5_8"
"8523","FUN_027885_PLCE1_5"
"8524","FUN_022644_MICOS13"
"8525","FUN_000094_THSD7B_3"
"8526","FUN_033432_TPM4_1"
"8527","FUN_016310_hypothetical_protein"
"8528","FUN_050020_hypothetical_protein"
"8529","FUN_022915_TMEM38A"
"8530","FUN_043451_hypothetical_protein"
"8531","FUN_011817_GLO1"
"8532","FUN_060159_hypothetical_protein"
"8533","FUN_038947_GRIA1_6"
"8534","FUN_046905_TRABD2B_1"
"8535","FUN_054949_BRF1_10"
"8536","FUN_019208_TMEM35A"
"8537","FUN_010306_CYFIP2_3"
"8538","FUN_018286_MYOM1_2"
"8539","FUN_016588_MCOLN3_1"
"8540","FUN_018013_AP1S1"
"8541","FUN_019202_CSTF2"
"8542","FUN_053797_hypothetical_protein"
"8543","FUN_042832_NLRP12_165"
"8544","FUN_002614_hypothetical_protein"
"8545","FUN_007250_PDLIM7_1"
"8546","FUN_016274_DEDD2_2"
"8547","FUN_014387_hypothetical_protein"
"8548","FUN_043565_AFG3L2_2"
"8549","FUN_048507_hypothetical_protein"
"8550","FUN_014582_NLRP12_36"
