gene_id,Gene_symbol,.T0.s1,.T0.s2,.T0.s3,.T96.s4,.T96.s5,.T96.s6
g2454,Cdk10,147.9971071,179.8909183,204.9186992,212.6387534,203.3201238,160.3535942
g2455,Cdk11b,2808.100953,2697.578224,2933.93076,2347.531838,2132.227619,2475.331749
g2456,Cdk12,2006.610127,1851.541023,1955.95384,1388.83483,1373.727676,1347.782109
g2457,Cdk13,939.8777318,1074.63221,1105.201326,885.7922929,870.1679909,775.3806709
g2458,Cdk14,37.47978685,44.7763421,43.70304011,76.54995124,89.54513224,79.16190095
g2459,Cdk15,8.649181581,5.49884903,25.2506454,19.44125746,13.69513787,12.17875399
g2460,Cdk16,755.3618581,662.2185332,754.605826,776.4352197,741.6443894,797.7083865
g2461,Cdk17,748.6347169,723.4914224,667.1997458,871.2113498,921.788126,923.5555111
g2462,Cdk18,355.577465,360.5673864,391.3850037,530.9893443,480.3832977,553.1184105
g2463,Cdk19,525.6780361,564.8103504,576.8801295,674.368618,808.0131345,698.2485622
g2464,Cdk2,532.4051773,427.3391246,438.0015798,232.0800109,272.8492853,291.2751997
g2465,Cdk20,1.922040351,7.855498614,9.711786692,4.860314364,6.320832864,6.089376996
g2466,Cdk2ap1,1013.876285,1049.494615,992.5445999,501.8274581,555.1798199,529.7757987
g2467,Cdk2ap2,108.5952799,95.83708309,79.63665088,76.54995124,72.68957794,61.90866613
g2468,Cdk4,2079.64766,2139.837823,2056.956421,1650.076727,1530.695025,1592.372085
g2469,Cdk5,221.9956606,213.6695623,259.3047047,229.6498537,257.0472031,335.930631
g2470,Cdk5r1,119.1665018,106.8347812,68.95368551,59.53885096,44.24583005,54.80439297
g2471,Cdk5r2,412.2776554,414.7703268,407.8950411,449.5790787,459.3138548,445.5394169
g2472,Cdk5rap1,188.3599544,157.1099723,140.820907,122.7229377,147.4861002,127.8769169
g2473,Cdk5rap2,1940.299735,1954.448055,2065.697029,2391.274667,2304.997051,2446.914656
g2474,Cdk5rap3,361.3435861,352.7118878,337.9701769,343.8672413,402.426359,378.5562699
g2475,Cdk6,2.883060527,0,0,0,6.320832864,5.07448083
g2476,Cdk7,507.4186528,594.6612451,553.5718415,532.2044229,473.0089927,526.7311102
g2477,Cdk8,738.0634949,725.0625221,773.0582207,495.7520651,537.2707934,462.7926517
g2478,Cdk9,445.9133615,429.6957742,404.9815051,437.4282928,460.3673269,425.2414936
g2479,Cdkal1,320.9807387,321.2898933,307.8636381,201.7030461,205.4270681,199.9345447
g2480,Cdkl1,281.5789115,274.1569016,321.4601395,160.390374,149.5930444,180.6515176
g2481,Cdkl2,37.47978685,35.34974376,23.30828806,70.47455828,44.24583005,53.7894968
g2482,Cdkl3,132.6207842,134.3290263,110.7143683,127.5832521,161.181238,168.4727636
g2483,Cdkl4,2.883060527,7.855498614,0.971178669,7.290471546,7.374305008,6.089376996
g2484,Cdkl5,714.0379905,638.6520373,638.0643857,483.6012792,421.3888576,524.7013178
g2485,Cdkn1a,427.6539782,374.7072839,355.4513929,634.2710245,642.6180078,693.1740814
g2486,Cdkn1b,787.0755239,890.8135429,721.5857512,743.6280977,699.5055036,730.7252396
g2487,Cdkn1c,4.805100878,3.927749307,11.65414403,17.01110027,12.64166573,14.20854632
g2488,Cdkn2a,539.1323186,486.2553642,507.926444,409.4814852,342.3784468,460.7628594
g2489,Cdkn2aip,324.8248194,308.7210955,345.7396062,396.1156207,438.2444119,459.7479632
g2490,Cdkn2aipnl,1021.564447,990.5783753,958.5533465,718.1114473,693.1846708,700.2783546
g2491,Cdkn2c,220.0736202,186.960867,189.3798405,113.002309,116.935408,98.44492811
g2492,Cdkn2d,362.3046062,315.0054944,329.2295689,227.2196965,215.9617895,301.4241613
g2493,Cdkn3,59.58325089,54.20294044,90.31961624,95.99120869,88.4916601,110.6236821
g2494,Cdnf,7.688161405,7.069948753,8.740608023,21.87141464,6.320832864,28.41709265
g2495,Cdon,341.1621624,284.3690498,281.6418141,232.0800109,250.7263703,184.7111022
g2496,Cdpf1,77.84263423,39.27749307,50.5012908,88.70073715,81.11735509,71.04273162
g2497,Cdr1,0,21.99539612,8.740608023,27.94680759,0,31.46178115
g2498,Cdr2,800.5298063,789.4776107,724.4992872,690.1646397,519.361767,616.0419728
g2499,Cdr2l,2524.600002,2214.465059,2464.851462,3528.588228,3615.516398,3593.747324
g2500,Cds1,24.02550439,13.35434764,26.22182407,29.16188618,31.60416432,37.55115814
g2501,Cds2,1256.05337,1259.236428,1266.416985,1314.715035,1459.058919,1292.977716
g2502,Cdsn,24.98652457,10.2121482,29.13536008,275.8228402,223.3360945,282.1411342
g2503,Cdt1,1602.020633,1526.323381,1782.112858,1334.156293,1229.401992,1340.677835
g2504,Cdv3,4154.490219,4151.631018,4149.846454,2986.663177,2781.16646,3024.390575
g2505,Cdv3-ps,39.4018272,48.70409141,37.8759681,41.3126721,32.65763646,25.37240415
g2506,Cdyl,443.9913212,427.3391246,350.5954996,520.053637,475.1159369,496.2842252
g2507,Cdyl2,2.883060527,1.571099723,0.971178669,2.430157182,7.374305008,5.07448083
g2508,Ceacam1,6.72714123,24.3520457,11.65414403,17.01110027,16.8555543,2.029792332
g2509,Ceacam19,0,2.356649584,0.971178669,6.075392955,4.213888576,1.014896166
g2510,Ceacam20,22.10346404,45.56189196,47.58775479,53.46345801,73.74305008,49.72991214
g2511,Cebpa,0.961020176,6.284398891,1.942357338,3.645235773,4.213888576,7.104273162
g2512,Cebpb,305.6044159,364.4951357,311.7483528,806.8121844,838.5638266,767.2615015
g2513,Cebpd,7.688161405,6.284398891,13.59650137,8.505550137,18.96249859,22.32771565
g2514,Cebpg,655.4157598,613.5144418,616.698455,1026.741409,997.6381204,1087.96869
g2515,Cebpz,1358.882528,1391.208805,1316.918275,942.9009866,896.5047945,1057.521805
g2516,Cebpzos,96.10201757,71.48503739,92.26197358,64.39916532,66.36874507,74.08742012
g2517,Cela1,169.1395509,153.9677728,137.907371,284.3283903,297.0791446,288.2305112
g2518,Celf1,2831.165438,2662.22848,2970.835549,1757.003643,1759.29848,1754.755471
g2519,Celf2,4.805100878,9.426598337,16.51003738,18.22617887,16.8555543,19.28302715
g2520,Celf3,1692.356529,1593.880669,1680.139098,1253.961106,1160.926303,1360.975759
g2521,Celf4,484.3541685,597.0178947,439.9439372,396.1156207,381.3569161,373.4817891
g2522,Celf5,284.461972,248.2337562,249.592918,477.5258863,506.7201013,500.3438099
g2523,Celf6,297.9162545,272.5858019,326.3160329,238.1554038,225.4430388,260.8283147
g2524,Celsr1,5.766121054,1.571099723,7.769429354,15.79602168,14.74861002,13.19365016
g2525,Celsr2,710.1939098,688.1416786,787.6259007,634.2710245,580.4631513,586.609984
g2526,Celsr3,1211.846442,950.5153323,1078.008323,1461.739545,1639.202656,1314.290535
g2527,Cemip,2.883060527,2.356649584,1.942357338,4.860314364,6.320832864,6.089376996
g2528,Cemip2,1633.734299,1602.521717,1502.413401,1173.765919,1132.482555,1302.111781
g2529,Cenatac,125.893643,120.1891288,148.5903364,109.3570732,115.8819358,106.5640974
g2530,Cend1,493.9643703,509.8218601,437.0304011,304.9847263,270.742341,293.304992
g2531,Cenpa,294.0721738,242.7349072,316.6042462,404.6211708,322.3624761,325.7816693
g2532,Cenpb,1585.68329,1701.501,1628.666628,1132.453247,1164.086719,1262.530831
g2533,Cenpc1,419.0047966,379.4205831,404.0103264,540.709973,435.0839955,449.5990016
g2534,Cenpe,1697.16163,1808.335781,1904.48137,1550.440282,1362.139482,1583.238019
g2535,Cenpf,7612.240812,7974.902193,8157.900821,8054.75598,7465.957085,8138.452356
g2536,Cenph,335.3960413,395.9171302,382.6443957,269.7474472,212.8013731,246.6197684
g2537,Cenpi,370.9537878,377.0639335,290.3824221,345.0823199,335.0041418,283.1560303
g2538,Cenpj,375.7588887,382.5627825,392.3561824,304.9847263,304.4534496,365.3626198
g2539,Cenpk,199.8921965,205.0285138,215.6016646,121.5078591,128.5236016,144.1152556
g2540,Cenpl,98.9850781,71.48503739,129.166763,46.17298646,64.26180078,59.8788738
g2541,Cenpm,326.7468597,326.7887424,353.5090356,260.0268185,241.245121,251.6942492
g2542,Cenpn,474.7439668,498.0386121,516.667052,373.0291274,358.180529,345.0646965
g2543,Cenpo,125.893643,110.7625305,111.685547,68.0444011,103.2402701,113.6683706
g2544,Cenpp,157.6073088,175.963169,113.6279043,126.3681735,126.4166573,126.8620208
g2545,Cenpq,273.8907501,261.5881039,222.3999153,351.1577128,303.3999775,335.930631
g2546,Cenps,212.3854588,219.9539612,243.765846,181.0467101,153.806933,155.2791134
g2547,Cenpt,249.8652457,216.8117618,205.8898779,272.1776044,224.3895667,254.7389377
g2548,Cenpu,435.3421396,422.6258255,496.2723,215.0689106,238.0847045,284.1709265
g2549,Cenpv,210.4634185,217.5973116,177.7256965,206.5633605,164.3416545,199.9345447
g2550,Cenpw,201.8142369,240.3782576,189.3798405,301.3394906,299.1860889,304.4688498
g2551,Cenpx,138.3869053,139.0423255,116.5414403,80.19518701,104.2937423,79.16190095
g2552,Cep104,884.1385616,860.9626481,871.1472663,735.1225476,741.6443894,780.4551517
g2553,Cep112,48.05100878,70.69948753,77.69429354,92.34597292,46.35277434,80.17679712
g2554,Cep112it,15.37632281,12.56879778,17.48121605,19.44125746,17.90902645,19.28302715
g2555,Cep120,2030.635631,1989.797799,2076.379995,1262.466656,1146.177693,1277.754273
g2556,Cep126,5.766121054,6.284398891,14.56768004,24.30157182,16.8555543,14.20854632
g2557,Cep128,333.474001,308.7210955,336.9989982,233.2950895,233.870816,248.6495607
g2558,Cep131,661.1818809,647.2930858,654.5744231,403.4060922,367.6617783,432.3457667
g2559,Cep135,432.4590791,377.8494833,348.6531422,233.2950895,178.0367923,172.5323482
g2560,Cep15,176.8277123,229.3805595,170.9274458,204.1332033,227.5499831,169.4876597
g2561,Cep152,468.0168256,413.1992271,432.1745078,226.0046179,265.4749803,294.3198882
g2562,Cep162,437.2641799,361.3529363,447.7133665,512.7631654,488.8110748,526.7311102
g2563,Cep164,488.1982492,598.5889944,607.9578469,575.9472521,570.9819021,632.2803114
g2564,Cep170,4267.8906,4136.70557,4183.837707,4047.426787,4057.974699,3690.16246
g2565,Cep170b,651.5716791,582.0924473,624.4678843,777.6502983,757.4464715,887.0192491
g2566,Cep19,87.45283599,80.91163573,64.09779217,81.4102656,66.36874507,77.13210862
g2567,Cep192,909.1250862,864.8903974,923.5909144,930.7502007,882.8096567,782.484944
g2568,Cep20,133.5818044,150.0400235,151.5038724,222.3593822,211.7479009,205.0090255
g2569,Cep250,711.15493,805.9741578,863.3778369,420.4171925,401.3728869,399.8690894
g2570,Cep290,445.9133615,445.4067714,477.8199053,409.4814852,415.0680247,360.2881389
g2571,Cep295,1205.1193,1100.555356,1141.134936,1348.737236,1492.770028,1318.35012
g2572,Cep295nl,17.29836316,17.28209695,10.68296536,18.22617887,34.76458075,30.44688498
g2573,Cep350,1368.49273,1308.726069,1586.905945,965.9874799,1058.739505,1053.46222
g2574,Cep41,344.0452229,373.1361842,375.846145,264.8871328,233.870816,278.0815495
g2575,Cep43,163.3734299,206.5996136,147.6191577,182.2617887,184.3576252,210.0835064
g2576,Cep44,151.8411878,142.9700748,150.5326937,257.5966613,259.1541474,274.0219648
g2577,Cep55,665.9869817,717.9925734,808.0206528,608.7543741,604.6930107,573.4163338
g2578,Cep57,361.3435861,357.425187,295.2383154,347.512477,294.9722003,404.9435703
g2579,Cep57l1,158.568329,186.960867,220.4575579,216.2839892,232.8173438,236.4708067
g2580,Cep63,215.2685194,292.2245485,284.5553501,167.6808456,190.6784581,192.8302715
g2581,Cep68,668.8700423,557.7404016,591.4478096,658.5725963,632.0832864,648.5186501
g2582,Cep70,161.4513895,164.9654709,174.8121605,335.3616911,276.0097017,253.7240415
g2583,Cep72,56.70019037,58.91623961,40.78950411,81.4102656,100.0798537,88.29596645
g2584,Cep76,373.8368483,326.7887424,339.9125342,226.0046179,221.2291502,235.4559105
g2585,Cep78,146.0750667,117.0469294,149.5615151,125.1530949,164.3416545,217.1877795
g2586,Cep83,925.4624292,824.0418046,730.3263593,625.7654744,552.0194035,704.3379392
g2587,Cep83os,35.5577465,67.55728808,63.1266135,159.1752954,121.1492966,146.1450479
g2588,Cep85,1115.744424,997.648324,977.0057412,787.370927,771.1416094,731.7401357
g2589,Cep85l,852.4248958,765.9111149,763.346434,814.102656,852.2589645,760.1572284
g2590,Cep89,251.787286,296.1522978,236.9675953,317.1355123,299.1860889,246.6197684
g2591,Cep95,131.6597641,107.620331,127.2244057,126.3681735,147.4861002,128.8918131
g2592,Cep97,253.7093264,355.8540872,369.0478943,374.244206,389.7846933,366.3775159
g2593,Cept1,212.3854588,208.9562631,221.4287366,234.5101681,259.1541474,222.2622604
g2594,Cercam,99.94609827,86.41048476,94.20433091,131.2284878,116.935408,83.22148562
g2595,Cerk,1365.60967,1451.696144,1344.111278,1539.504575,1552.81794,1525.388938
g2596,Cerkl,0,1.571099723,0,4.860314364,7.374305008,9.134065494
g2597,Cerox1,32.67468597,14.92544737,13.59650137,21.87141464,22.12291502,30.44688498
g2598,Cers1,119.1665018,73.05613711,80.60782954,151.8848239,147.4861002,122.8024361
g2599,Cers2,818.7891897,843.6805512,848.8101569,1014.590624,1015.547147,1073.760144
g2600,Cers3,14.41530264,13.35434764,12.6253227,1.215078591,14.74861002,10.14896166
g2601,Cers4,490.1202896,435.1946232,464.2234039,506.6877725,448.7791333,543.984345
g2602,Cers5,954.2930345,907.31009,974.0922052,616.0448457,616.2812042,614.0121805
g2603,Cers6,360.3825659,393.5604806,368.0767156,784.9407698,770.0881373,744.9337859
g2604,Cert1,1714.459993,1714.855348,1892.827226,755.7788836,765.8742487,664.7569888
g2605,Ces2f,0,0,0,8.505550137,2.106944288,6.089376996
g2606,Ces4a,2.883060527,4.713299169,2.913536008,2.430157182,4.213888576,3.044688498
g2607,Cetn2,160.4903693,178.3198185,93.23315224,114.2173876,117.9888801,108.5938898
g2608,Cetn3,962.942216,1001.576073,868.2337303,699.8852684,722.6818908,778.4253594
g2609,Cetn4,7.688161405,7.069948753,9.711786692,6.075392955,14.74861002,13.19365016
g2610,Cfap119,13.45428246,7.069948753,5.827072015,2.430157182,7.374305008,9.134065494
g2611,Cfap126,0.961020176,2.356649584,0,3.645235773,4.213888576,3.044688498
g2612,Cfap141,10.57122193,5.49884903,12.6253227,13.3658645,25.28333146,15.22344249
g2613,Cfap144,18.25938334,9.426598337,9.711786692,29.16188618,20.01597074,36.53626198
g2614,Cfap20,430.5370387,471.3299169,471.0216546,354.8029486,344.4853911,406.9733626
g2615,Cfap20dc,38.44080703,54.20294044,42.73186145,95.99120869,85.33124366,78.14700479
g2616,Cfap210,22.10346404,21.99539612,21.36593072,26.731729,16.8555543,30.44688498
g2617,Cfap251,1.922040351,1.571099723,8.740608023,2.430157182,4.213888576,0
g2618,Cfap276,0.961020176,0,0,2.430157182,6.320832864,9.134065494
g2619,Cfap298,531.4441572,600.1600941,603.1019536,365.7386559,424.549274,421.1819089
g2620,Cfap299,2.883060527,7.855498614,6.798250685,3.645235773,7.374305008,3.044688498
g2621,Cfap300,35.5577465,30.6364446,50.5012908,41.3126721,44.24583005,44.65543131
g2622,Cfap36,1033.096689,1069.918911,966.3227759,1111.796911,1161.979775,1309.216054
g2623,Cfap410,145.1140465,137.4712258,105.8584749,65.61424392,87.43818795,97.43003194
g2624,Cfap418,181.6328132,133.5434764,127.2244057,139.734038,128.5236016,127.8769169
g2625,Cfap43,0,1.571099723,2.913536008,0,8.427777152,5.07448083
g2626,Cfap44,30.75264562,24.3520457,10.68296536,8.505550137,16.8555543,19.28302715
g2627,Cfap45,267.1636088,249.0193061,288.4400648,247.8760326,325.5228925,307.5135383
g2628,Cfap46,35.5577465,18.06764681,33.02007475,53.46345801,61.10138435,79.16190095
g2629,Cfap53,9.610201757,2.356649584,0,4.860314364,7.374305008,6.089376996
g2630,Cfap54,0.961020176,6.284398891,4.855893346,17.01110027,24.22985931,15.22344249
g2631,Cfap57,6.72714123,3.927749307,5.827072015,2.430157182,3.160416432,2.029792332
g2632,Cfap58,0.961020176,3.927749307,3.884714677,1.215078591,4.213888576,3.044688498
g2633,Cfap61,4.805100878,15.71099723,11.65414403,9.720628728,9.481249296,5.07448083
g2634,Cfap65,0.961020176,3.142199446,0,6.075392955,4.213888576,8.119169328
g2635,Cfap68,30.75264562,47.13299169,33.02007475,60.75392955,69.5291615,61.90866613
g2636,Cfap70,3.844080703,14.13989751,6.798250685,36.45235773,28.44374789,30.44688498
g2637,Cfap74,164.33445,114.6902798,134.993835,185.9070244,158.0208216,150.2046326
g2638,Cfap91,35.5577465,30.6364446,27.19300274,64.39916532,57.94096792,65.96825079
g2639,Cfap92,0.961020176,2.356649584,3.884714677,18.22617887,7.374305008,5.07448083
g2640,Cfap96,14.41530264,10.99769806,2.913536008,23.08649323,21.06944288,32.47667731
g2641,Cfap97,455.5235633,509.8218601,495.3011213,462.9449432,458.2603826,518.6119409
g2642,Cfap97d2,40.36284738,36.13529363,64.09779217,40.0975935,63.20832864,50.7448083
g2643,Cfap99,5.766121054,1.571099723,0,0,3.160416432,2.029792332
g2644,Cfdp1,3535.593226,3553.042023,3663.28594,2455.673832,2363.991491,2627.566174
g2645,Cfl1,6079.413631,6184.634059,6037.817787,3671.967502,3569.163624,3836.307508
g2646,Cfl2,561.2357826,512.1785097,543.8600548,925.8898864,893.3443781,946.8981229
g2647,Cflar,165.2954702,156.3244224,144.7056217,208.9935177,245.4590096,245.6048722
g2648,Cfp,5.766121054,0.785549861,0,17.01110027,5.26736072,3.044688498
g2649,Cftr,149.9191474,172.0354197,156.3597657,178.6165529,178.0367923,194.8600639
g2650,Cgas,58.62223072,51.06074099,48.55893346,64.39916532,43.1923579,48.71501597
g2651,Cggbp1,1187.820937,1232.527733,1237.281625,1167.690526,1197.797828,1184.383826
g2652,Cgn,12.49326228,23.56649584,12.6253227,10.93570732,20.01597074,10.14896166
g2653,Cgref1,35.5577465,51.84629085,20.39475205,36.45235773,43.1923579,43.64053514
g2654,Cgrrf1,142.230986,191.6741662,180.6392325,126.3681735,172.7694316,141.0705671
g2655,Chac1,100.9071184,120.1891288,94.20433091,656.1424392,538.3242656,620.1015575
g2656,Chac2,51.89508949,66.77173822,42.73186145,57.10869378,74.79652222,69.01293929
g2657,Chadl,20.18142369,32.20754432,30.10653875,8.505550137,18.96249859,17.25323482
g2658,Chaf1a,1690.434489,1759.63169,1741.323354,1053.473138,1066.11381,1170.175279
g2659,Chaf1b,736.1414546,685.785029,707.0180712,403.4060922,459.3138548,481.0607827
g2660,Champ1,1266.624592,1256.094228,1321.774169,1052.25806,1049.258255,999.6727236
g2661,Chaserr,69.19345265,81.69718559,80.60782954,65.61424392,73.74305008,63.93845846
g2662,Chchd1,421.8878571,406.1292784,404.0103264,357.2331058,421.3888576,384.6456469
g2663,Chchd10,2017.181349,1915.956112,2285.183409,5578.425811,5206.259336,5080.570207
g2664,Chchd2,1825.938334,1842.114425,1778.228143,1275.832521,1281.022127,1412.735463
g2665,Chchd3,2140.191931,2082.492683,1967.607984,1460.524466,1469.593641,1542.642172
g2666,Chchd4,382.4860299,425.7680249,379.7308597,352.3727914,353.9666404,358.2583466
g2667,Chchd5,76.88161405,91.90933379,111.685547,117.8626233,114.8284637,105.5492013
g2668,Chchd6,151.8411878,165.7510208,158.3021231,155.5300597,170.6624873,185.7259984
g2669,Chchd7,40.36284738,43.99079224,53.41482681,58.32377237,79.0104108,66.98314696
g2670,Chct1,8.649181581,0.785549861,0.971178669,8.505550137,12.64166573,11.16385783
g2671,Chd1,3221.339629,3063.64446,3326.286942,2319.58503,2185.954699,2203.339576
g2672,Chd1l,248.9042255,213.6695623,218.5152006,153.0999025,146.432628,126.8620208
g2673,Chd2,530.483137,604.0878434,618.6408123,1216.29367,1049.258255,1155.966733
g2674,Chd3,2093.101943,2074.637184,2163.786075,1599.043426,1589.689465,1616.729593
g2675,Chd4,10719.21904,10710.18681,10971.40543,8733.984912,8587.904918,8541.366133
g2676,Chd5,77.84263423,121.7602285,107.8008323,334.1466125,353.9666404,352.1689696
g2677,Chd6,1256.05337,1238.812131,1129.480792,1436.222895,1436.936004,1324.439497
g2678,Chd7,1920.118311,1885.319667,2058.898779,2561.38567,2571.525504,2650.908786
g2679,Chd8,2624.5461,2373.931681,2577.508188,1989.083654,1987.901936,1775.053394
g2680,Chd9,1994.116865,1847.613274,1954.982661,1736.347307,1568.620022,1437.092971
g2681,Chek1,224.8787211,177.5342687,169.9562671,131.2284878,135.8979066,170.5025559
g2682,Chek2,98.02405792,127.2590776,109.7431896,213.853832,179.0902645,234.4410144
g2683,Cherp,607.364751,747.8434681,707.9892499,476.3108077,407.6937197,413.0627396
g2684,Chfr,347.8893036,312.6488449,431.2033291,512.7631654,455.0999662,446.5543131
g2685,Chga,5819.938184,6589.192238,6204.860518,3644.020695,3196.234485,3959.109944
g2686,Chgb,4108.361251,4501.200706,4474.220129,4448.402722,4207.567743,4585.300878
g2687,Chic1,2.883060527,1.571099723,0,2.430157182,4.213888576,4.059584664
g2688,Chic2,546.82048,520.8195581,548.7159481,484.8163578,502.5062127,506.4331869
g2689,Chid1,330.5909404,280.4413005,262.2182407,533.4195015,462.4742712,432.3457667
g2690,Chka,257.5534071,181.462018,232.1117019,582.0226451,624.7089814,522.6715255
g2691,Chkb,126.8546632,140.6134252,111.685547,144.5943523,113.7749916,186.7408946
g2692,Chm,231.6058623,240.3782576,178.6968751,236.9403253,268.6353967,251.6942492
g2693,Chml,275.8127904,235.6649584,229.1981659,119.0777019,94.81249296,102.5045128
g2694,Chmp1a,600.6376098,520.8195581,547.7447694,400.975935,378.1964997,366.3775159
